Zipcode,EstimatedPopulation,TotalWages,Result
84780,13546.0,222200165.0,16403.378488114573
84782,1752.0,26237169.0,14975.55308219178
84783,2576.0,43751604.0,16984.318322981366
84784,1407.0,11624998.0,8262.25870646766
84790,104272.0,1656006560.0,15881.603498542274
84791,1598.0,25547900.0,15987.421777221527
85001,459.0,11856452.0,25831.05010893246
85003,4814.0,149827797.0,31123.34794349813
85004,2892.0,93573719.0,32356.05774550484
85005,800.0,12334424.0,15418.03
85006,15463.0,231696954.0,14983.958740218586
85007,7993.0,154328707.0,19307.982860002503
85008,35650.0,546914938.0,15341.232482468444
85009,28868.0,334345465.0,11581.871449355687
85011,604.0,15253719.0,25254.501655629138
85012,5072.0,167555101.0,33035.311711356466
85013,13679.0,371560947.0,27162.873528766722
85014,17060.0,395497545.0,23182.740035169987
85015,27408.0,406520963.0,14832.20092673672
85016,24352.0,716007232.0,29402.399474375823
85017,23596.0,291429401.0,12350.796787591116
85018,27860.0,970947738.0,34850.95972720747
85019,17750.0,234429250.0,13207.281690140846
85020,23961.0,637384178.0,26600.900546721758
85021,25348.0,555588027.0,21918.416719267792
85022,34997.0,910732541.0,26023.160299454237
85023,24296.0,584672025.0,24064.538401382943
85024,18426.0,537917625.0,29193.40198632367
85027,27772.0,634745310.0,22855.585121705313
85028,17187.0,585159358.0,34046.62582184209
85029,30711.0,582499405.0,18967.125948357265
85031,19654.0,238557937.0,12137.88221227231
85032,49539.0,1093333604.0,22070.158945477302
85033,35334.0,452252490.0,12799.357276277806
85034,3698.0,58015387.0,15688.314494321256
85035,30272.0,380154764.0,12557.966569767443
85036,476.0,8672350.0,18219.222689075632
85037,30898.0,525204717.0,16998.01660301638
85040,19518.0,281466692.0,14420.877753868224
85041,38762.0,675794485.0,17434.45861926629
85042,28006.0,562809602.0,20096.036635006785
85043,20852.0,357925266.0,17165.032898522924
85044,31181.0,1003471705.0,32182.15275327924
85045,6165.0,260988754.0,42333.94225466342
85046,668.0,14677457.0,21972.241017964072
85048,27952.0,1099981445.0,39352.5130580996
85050,20980.0,706204428.0,33660.840228789326
85051,29114.0,464928453.0,15969.239987634815
85053,21328.0,443952341.0,20815.46985183796
85054,3389.0,140957869.0,41592.76158158749
85060,855.0,18046779.0,21107.34385964912
85063,1388.0,21267524.0,15322.42363112392
85064,1379.0,44828230.0,32507.781000725165
85066,1290.0,22363317.0,17335.90465116279
85067,754.0,19054874.0,25271.716180371353
85068,865.0,19692997.0,22766.470520231214
85069,1458.0,31470710.0,21584.849108367627
85071,784.0,16667928.0,21260.11224489796
85076,795.0,21303740.0,26797.1572327044
85078,628.0,14405034.0,22937.952229299364
85079,672.0,9961775.0,14824.06994047619
85080,1623.0,38809911.0,23912.452865064693
85082,1057.0,30704183.0,29048.422894985808
85083,12433.0,444200414.0,35727.53269524652
85085,14158.0,453667228.0,32043.17191693742
85086,87168.0,2551255281.0,29268.25533452643
85087,11584.0,300200804.0,25915.124654696134
85118,5705.0,126208516.0,22122.43926380368
85119,2414.0,41313374.0,17114.07373653687
85120,2878.0,38957896.0,13536.447533009034
85122,8319.0,140619198.0,16903.3775694194
85128,712.0,12093897.0,16985.810393258427
85132,1082.0,19629939.0,18142.272643253236
85138,2649.0,59925416.0,22621.90109475274
85139,2618.0,56545734.0,21598.828877005348
85140,6360.0,128860320.0,20261.056603773584
85142,19010.0,424841320.0,22348.307206733298
85143,7737.0,143968884.0,18607.84335013571
85201,30719.0,516996911.0,16829.87437742114
85202,27400.0,576874768.0,21053.823649635036
85203,25043.0,496962729.0,19844.37683184922
85204,42421.0,728526805.0,17173.730110086984
85205,28740.0,629619404.0,21907.425330549755
85206,24538.0,441325496.0,17985.38984432309
85207,32936.0,909601944.0,27617.256011658974
85208,24285.0,424737152.0,17489.69124974264
85209,26883.0,563792730.0,20972.09128445486
85210,25446.0,471000465.0,18509.803701957084
85211,1602.0,32048108.0,20005.061173533082
85212,18236.0,455629193.0,24985.149868392193
85213,23194.0,579970455.0,25005.193368974735
85214,806.0,16020989.0,19877.157568238214
85215,12633.0,315748880.0,24993.974511200824
85216,1084.0,22117277.0,20403.392066420663
85224,34850.0,958824339.0,27512.893515064563
85225,50692.0,1162951792.0,22941.52513217076
85226,30752.0,985791419.0,32056.172574141518
85233,30501.0,866509190.0,28409.205927674502
85234,38062.0,1058630129.0,27813.3079974778
85236,1406.0,33847015.0,24073.26813655761
85244,1637.0,30759734.0,18790.307880268785
85246,1016.0,26596817.0,26177.969488188977
85248,54708.0,1412768110.0,25823.793777875264
85249,30246.0,1041948032.0,34449.11829663427
85250,13190.0,361381619.0,27398.151554207732
85251,25419.0,693594120.0,27286.443998583738
85252,1174.0,28228673.0,24044.866269165246
85253,43434.0,3342241089.0,76949.88002486531
85254,39463.0,1371294598.0,34748.868509743304
85255,32485.0,1720924709.0,52975.97995998153
85256,3237.0,34692710.0,10717.550200803213
85257,20217.0,444211398.0,21972.171835583915
85258,19998.0,664493554.0,33228.00050005
85259,18820.0,944952617.0,50210.02215727949
85260,29865.0,1084111228.0,36300.39270048552
85261,1077.0,36775608.0,34146.33983286908
85262,9741.0,634390727.0,65125.83174212093
85263,2904.0,47490306.0,16353.411157024793
85264,1850.0,23735992.0,12830.265945945946
85266,7745.0,364454020.0,47056.68431245965
85267,1200.0,40452181.0,33710.15083333333
85268,55791.0,1691389515.0,30316.529816637092
85269,4215.0,91051539.0,21601.788612099645
85271,720.0,14447296.0,20065.68888888889
85274,854.0,16666510.0,19515.819672131147
85275,864.0,17542150.0,20303.41435185185
85277,915.0,24230504.0,26481.425136612022
85280,698.0,19644856.0,28144.492836676218
85281,27888.0,545019462.0,19543.153399311534
85282,34790.0,746313555.0,21451.956165564818
85283,66596.0,1606475372.0,24122.70064268124
85284,16526.0,676732832.0,40949.584412441
85285,1598.0,42013288.0,26291.168961201503
85286,25373.0,871605475.0,34351.691758956375
85295,25179.0,769395353.0,30557.02581516343
85296,29919.0,870124092.0,29082.659580868345
85297,19933.0,577927421.0,28993.499272563087
85298,13876.0,436276795.0,31441.106586912654
85299,1427.0,36419575.0,25521.77645409951
85301,40197.0,523555744.0,13024.746722392218
85302,26533.0,504502805.0,19014.16368296084
85303,21416.0,364206663.0,17006.2879622712
85304,21080.0,485149022.0,23014.659487666035
85305,8030.0,190428064.0,23714.578331257784
85306,18367.0,396696014.0,21598.30206348342
85307,13334.0,254731080.0,19103.87580620969
85308,51636.0,1410661734.0,27319.34568905415
85309,2300.0,36797300.0,15998.826086956522
85310,16787.0,530820105.0,31620.90337761363
85311,1000.0,17148352.0,17148.352
85312,1128.0,23808900.0,21107.18085106383
85318,1222.0,35117039.0,28737.347790507363
85320,932.0,9772851.0,10485.891630901287
85321,2352.0,33708311.0,14331.764880952382
85322,524.0,8710355.0,16622.814885496184
85323,55694.0,1025128196.0,18406.438682802458
85324,6450.0,103261935.0,16009.602325581396
85325,524.0,4531766.0,8648.408396946565
85326,33935.0,661639788.0,19497.2679534404
85327,2272.0,54488238.0,23982.499119718308
85329,2530.0,31843702.0,12586.44347826087
85331,20574.0,717946947.0,34895.83683289589
85332,1310.0,15358401.0,11723.970229007633
85334,664.0,10375649.0,15625.977409638554
85335,23175.0,404333067.0,17446.95003236246
85336,876.0,8321737.0,9499.699771689498
85337,2013.0,27011093.0,13418.32737208147
85338,66026.0,1627790122.0,24653.7746039439
85339,25447.0,612964378.0,24087.88375839981
85340,62205.0,1685359614.0,27093.63578490475
85342,2068.0,39171460.0,18941.711798839457
85344,6771.0,96885234.0,14308.85157288436
85345,40652.0,811684738.0,19966.661861655022
85346,956.0,8017363.0,8386.362970711298
85348,1141.0,10587778.0,9279.384750219106
85349,34322.0,273533341.0,7969.621263329643
85350,12819.0,155074309.0,12097.223574381776
85351,21289.0,158201560.0,7431.140964817511
85352,512.0,6417956.0,12535.0703125
85353,22522.0,411937702.0,18290.45830743273
85354,4251.0,77746119.0,18288.901199717715
85355,6748.0,186843240.0,27688.68405453468
85356,2480.0,35736910.0,14410.04435483871
85358,2319.0,35750532.0,15416.357050452782
85359,530.0,3999488.0,7546.203773584905
85361,4400.0,86393692.0,19634.93
85362,544.0,5865242.0,10781.694852941177
85363,4323.0,68534766.0,15853.519777931991
85364,51977.0,858899638.0,16524.609692748716
85365,119096.0,2271111776.0,19069.589037415193
85366,3972.0,66419028.0,16721.809667673715
85367,12188.0,197354352.0,16192.513291762389
85369,940.0,16841423.0,17916.40744680851
85372,696.0,9935201.0,14274.71408045977
85373,13008.0,171552757.0,13188.250076875769
85374,107862.0,1682202666.0,15595.878678311175
85375,45528.0,244668528.0,5374.023194517659
85376,786.0,8948378.0,11384.704834605598
85377,3305.0,99362764.0,30064.376399394856
85379,57938.0,1367383610.0,23600.807932617627
85380,1192.0,23073795.0,19357.210570469797
85381,19629.0,501361319.0,25541.86759386622
85382,31710.0,735671362.0,23199.979880163984
85383,28344.0,978571519.0,34524.820738075075
85385,743.0,16002782.0,21538.06460296097
85387,24309.0,382486494.0,15734.357398494385
85388,33550.0,796735040.0,23747.6912071535
85390,4469.0,70427928.0,15759.214141866189
85392,47832.0,1131294164.0,23651.408345877237
85395,31504.0,818341264.0,25975.789233113257
85396,8428.0,214489002.0,25449.573089700996
85501,5795.0,105517878.0,18208.434512510787
85502,1943.0,35946961.0,18500.751930005146
85530,1235.0,11300250.0,9150.0
85532,2816.0,55772048.0,19805.414772727272
85533,1699.0,36377544.0,21411.150088287228
85534,3482.0,68044184.0,19541.69557725445
85539,1998.0,34779837.0,17407.325825825825
85540,2357.0,75495824.0,32030.472634705133
85541,30320.0,427146458.0,14087.943865435356
85542,1481.0,15422353.0,10413.472653612424
85543,5042.0,85445346.0,16946.71677905593
85544,4102.0,50906440.0,12410.151145782545
85546,10849.0,199122759.0,18354.019633145912
85547,1729.0,24055404.0,13912.8999421631
85548,1241.0,24221605.0,19517.812248186947
85550,3187.0,36942163.0,11591.516473172262
85551,558.0,9313842.0,16691.47311827957
85552,4487.0,90479970.0,20164.91419656786
85553,946.0,10417630.0,11012.293868921775
85601,437.0,4697780.0,10750.068649885583
85602,27800.0,451448776.0,16239.164604316547
85603,39760.0,604638720.0,15207.211267605633
85606,634.0,8538119.0,13467.064668769715
85607,34146.0,404492076.0,11845.95782814971
85608,1989.0,21607184.0,10863.340372046254
85610,1690.0,22160830.0,13112.917159763314
85611,1132.0,20716420.0,18300.72438162544
85613,6568.0,87042976.0,13252.584652862362
85614,52134.0,475660383.0,9123.803717343768
85615,37880.0,775219645.0,20465.14374340021
85616,8160.0,137837872.0,16891.89607843137
85617,2523.0,34140099.0,13531.549346016647
85618,1262.0,19205771.0,15218.519017432647
85620,914.0,8265147.0,9042.830415754923
85621,33200.0,383962538.0,11565.136686746988
85622,4216.0,38587786.0,9152.700664136622
85623,2936.0,54428142.0,18538.195504087194
85624,2847.0,37399830.0,13136.575342465754
85625,4386.0,49305726.0,11241.61559507524
85626,834.0,8196655.0,9828.123501199041
85628,2082.0,30975283.0,14877.657540826129
85629,35544.0,831278250.0,23387.301654287643
85630,1787.0,29494948.0,16505.28707330722
85631,2582.0,42959485.0,16638.065453137104
85632,1948.0,22157640.0,11374.558521560575
85634,29104.0,456371160.0,15680.702308960968
85635,52148.0,1036169150.0,19869.77736442433
85636,2074.0,43588268.0,21016.522661523624
85637,2450.0,52101884.0,21266.075102040817
85638,1578.0,20867263.0,13223.867553865653
85640,3492.0,54860718.0,15710.400343642612
85641,103746.0,2888065722.0,27837.85130993002
85643,61992.0,897514308.0,14477.905342624856
85644,1138.0,17368419.0,15262.231107205624
85645,3048.0,43367482.0,14228.17650918635
85646,1986.0,33033160.0,16633.0110775428
85648,28312.0,437762306.0,15462.076363379485
85650,12112.0,268267510.0,22148.902741083224
85652,1469.0,28915761.0,19683.97617426821
85653,10578.0,208629262.0,19722.94025335602
85658,5442.0,143076605.0,26291.180632120544
85701,3370.0,62103870.0,18428.44807121662
85702,959.0,17479478.0,18226.775808133472
85703,640.0,11100501.0,17344.5328125
85704,49444.0,1113447244.0,22519.360165035192
85705,35072.0,470615731.0,13418.559848312043
85706,85008.0,1113441396.0,13098.077780914737
85707,1713.0,29099688.0,16987.55866900175
85708,4870.0,70936224.0,14565.95975359343
85710,82408.0,1440557688.0,17480.799048636054
85711,58056.0,1013700598.0,17460.73787377704
85712,21914.0,402770633.0,18379.6035867482
85713,31479.0,404154011.0,12838.845293687855
85714,10183.0,124840994.0,12259.746047333792
85715,30530.0,716907496.0,23482.066688503113
85716,42464.0,828932868.0,19520.83807460437
85717,538.0,11959816.0,22230.14126394052
85718,23069.0,878877226.0,38097.760024275
85719,42556.0,784511714.0,18434.808581633613
85726,909.0,20322127.0,22356.575357535752
85728,883.0,28253065.0,31996.67610419026
85730,60008.0,1124483244.0,18738.888881482468
85731,1153.0,23156393.0,20083.601908065913
85732,1595.0,33411072.0,20947.380564263323
85733,754.0,15432123.0,20467.006631299733
85734,1897.0,34261895.0,18061.093832366896
85735,7943.0,142652633.0,17959.54085358177
85736,2676.0,41770182.0,15609.186098654709
85737,37534.0,1074776904.0,28634.75526189588
85738,1376.0,21342332.0,15510.415697674418
85739,56048.0,776146600.0,13847.891093348559
85740,920.0,21576451.0,23452.664130434783
85741,25062.0,538704364.0,21494.867289122976
85742,41816.0,1038486008.0,24834.656782092978
85743,22093.0,535125495.0,24221.495269995023
85745,26509.0,600750141.0,22662.12007242823
85746,30332.0,493233307.0,16261.15346828432
85747,37624.0,979790278.0,26041.62975760153
85748,31438.0,815933858.0,25953.745721738025
85749,33642.0,1036804096.0,30818.741335235718
85750,20875.0,724062259.0,34685.61719760479
85751,1186.0,26206240.0,22096.323777403035
85752,1334.0,32246542.0,24172.82008995502
85754,1399.0,33845636.0,24192.734810578986
85755,24162.0,590961576.0,24458.305438291532
85756,43995.0,714394368.0,16238.080872826458
85757,11335.0,200288547.0,17669.920335244817
85901,17598.0,268681904.0,15267.752244573247
85902,3587.0,57252215.0,15961.030108725954
85911,1698.0,14368734.0,8462.151943462897
85924,2640.0,33009740.0,12503.689393939394
85925,3030.0,51510640.0,17000.211221122114
85926,1038.0,11812690.0,11380.2408477842
85928,1006.0,11965656.0,11894.290258449304
85929,5963.0,96287770.0,16147.538151936944
85933,1708.0,17042375.0,9977.97131147541
85935,3965.0,67863773.0,17115.705674653214
85936,13820.0,228870525.0,16560.81946454414
85937,5823.0,84451803.0,14503.143225141679
85938,4156.0,74322074.0,17883.07844080847
85939,3015.0,48568762.0,16109.042122719735
85940,787.0,8625428.0,10959.883100381194
85941,5386.0,63561967.0,11801.330672112885
86001,54886.0,1292776652.0,23553.85074518092
86002,1394.0,31725608.0,22758.68579626973
86003,2352.0,46059771.0,19583.235969387755
86004,27305.0,599365153.0,21950.747225782823
86015,1376.0,37592076.0,27319.822674418603
86017,1540.0,25944732.0,16847.22857142857
86018,2118.0,46195230.0,21810.779036827196
86020,2370.0,28925100.0,12204.683544303798
86021,2848.0,27649377.0,9708.348665730337
86022,9674.0,137804919.0,14244.87481910275
86023,6063.0,128351058.0,21169.562592775852
86024,1070.0,14775114.0,13808.517757009346
86025,3916.0,66245969.0,16916.743871297243
86030,1394.0,14279930.0,10243.852223816355
86031,3033.0,36352548.0,11985.673590504452
86032,1121.0,21454953.0,19139.119536128455
86033,28205.0,474807990.0,16834.177982627192
86034,2224.0,32353652.0,14547.505395683453
86035,1215.0,15532379.0,12783.851028806585
86039,9171.0,130329882.0,14211.087340529932
86040,25749.0,527992956.0,20505.37714085984
86042,4640.0,65800980.0,14181.245689655172
86043,5605.0,61358545.0,10947.108831400536
86044,5268.0,78086312.0,14822.762338648443
86045,39255.0,619829735.0,15789.828938988663
86046,4238.0,67604746.0,15952.040113260971
86047,45610.0,723586690.0,15864.650076737558
86053,2864.0,45311636.0,15821.101955307262
86054,1876.0,34169232.0,18213.8763326226
86301,15643.0,233405079.0,14920.736367704405
86302,1504.0,23795827.0,15821.693484042553
86303,25616.0,395925234.0,15456.169347282948
86304,1776.0,30542139.0,17197.150337837837
86305,27182.0,455426644.0,16754.714296225444
86312,4222.0,64201120.0,15206.328754144955
86314,50566.0,752861442.0,14888.688881857375
86315,13044.0,233974371.0,17937.31761729531
86320,1415.0,14462904.0,10221.133568904594
86321,1674.0,47678793.0,28481.95519713262
86322,8381.0,122806933.0,14653.016704450543
86323,13396.0,206837985.0,15440.279561063004
86324,3241.0,53584180.0,16533.224313483493
86325,4018.0,64905039.0,16153.56869089099
86326,17399.0,255313629.0,14674.040404620955
86327,6987.0,96345210.0,13789.209961356806
86329,1105.0,15171816.0,13730.150226244345
86331,405.0,6517438.0,16092.43950617284
86332,3030.0,38143788.0,12588.70891089109
86333,14428.0,198064272.0,13727.77044635431
86334,3113.0,39806161.0,12787.07388371346
86335,2751.0,40018041.0,14546.725190839694
86336,7881.0,125171580.0,15882.702702702703
86337,886.0,11594378.0,13086.205417607223
86339,1430.0,20547772.0,14369.071328671329
86340,840.0,12913321.0,15373.00119047619
86341,606.0,9250128.0,15264.237623762376
86342,1094.0,9436284.0,8625.488117001829
86351,4563.0,67104565.0,14706.23822046899
86401,50790.0,869194527.0,17113.49728292971
86402,2273.0,35470839.0,15605.29652441707
86403,32313.0,447153099.0,13838.179649057654
86404,21936.0,311811086.0,14214.582695113057
86405,4458.0,64336832.0,14431.77030058322
86406,33098.0,516572694.0,15607.368844038914
86409,16728.0,246473182.0,14734.169177427068
86413,12416.0,153270152.0,12344.567654639175
86426,19166.0,292282430.0,15250.048523426902
86427,2476.0,34499662.0,13933.627625201938
86429,4921.0,69437040.0,14110.351554562081
86430,704.0,9231129.0,13112.399147727272
86432,2202.0,26973846.0,12249.702997275204
86434,4168.0,59736696.0,14332.220729366603
86436,2582.0,27386084.0,10606.539116963595
86438,502.0,4509108.0,8982.286852589641
86439,1290.0,18815205.0,14585.43023255814
86440,4524.0,63690959.0,14078.461317418214
86441,1055.0,10943098.0,10372.604739336493
86442,21885.0,276977495.0,12656.04272332648
86444,726.0,4815070.0,6632.32782369146
86446,1586.0,26268748.0,16562.892812105925
86503,63310.0,1034317990.0,16337.355709998421
86504,4782.0,92964742.0,19440.55667084902
86505,31320.0,482658444.0,15410.550574712644
86506,2605.0,36590640.0,14046.310940499041
86507,3570.0,49355355.0,13825.029411764706
86510,2128.0,30998106.0,14566.779135338345
86511,7815.0,128170300.0,16400.55022392834
86512,2564.0,35956980.0,14023.783151326053
86514,4760.0,79121450.0,16622.15336134454
86515,42663.0,550946739.0,12913.923985655018
86520,1454.0,17768850.0,12220.66712517194
86538,1594.0,24166648.0,15161.00878293601
86545,1264.0,18836622.0,14902.39082278481
86556,1152.0,18488080.0,16048.680555555555
87001,9824.0,128907760.0,13121.718241042345
87002,60204.0,897151368.0,14901.856487941
87004,56903.0,908556187.0,15966.753721244926
87005,493.0,7714629.0,15648.334685598376
87006,4685.0,63964815.0,13653.10885805763
87007,1710.0,22400901.0,13099.942105263159
87008,2477.0,70001650.0,28260.658054097697
87010,1606.0,29711780.0,18500.485678704856
87013,7176.0,90893988.0,12666.386287625419
87014,1056.0,14447664.0,13681.5
87015,10942.0,235758194.0,21546.170169987206
87016,3806.0,50863402.0,13364.004729374672
87020,36840.0,621889345.0,16880.818268186755
87021,2078.0,33420550.0,16083.03657362849
87022,1373.0,20352599.0,14823.451565914056
87023,791.0,12183131.0,15402.188369152971
87024,3600.0,50018842.0,13894.122777777779
87025,1067.0,28944653.0,27127.134957825678
87026,14400.0,188466486.0,13087.950416666667
87031,29693.0,509858758.0,17171.008587882665
87032,777.0,8691193.0,11185.576576576577
87034,5184.0,69088656.0,13327.287037037036
87035,5396.0,83371930.0,15450.691252779838
87036,1623.0,20028006.0,12340.1146025878
87038,1688.0,23880482.0,14147.204976303317
87041,1594.0,18536990.0,11629.228356336262
87042,7094.0,140124778.0,19752.576543557938
87043,4415.0,137936807.0,31242.76489241223
87045,1003.0,10997054.0,10964.16151545364
87047,12414.0,361094250.0,29087.663122281294
87048,8101.0,242507730.0,29935.53018145908
87049,1758.0,24144544.0,13734.097838452788
87051,547.0,7385792.0,13502.36197440585
87052,5910.0,60292506.0,10201.77766497462
87053,1600.0,19885826.0,12428.64125
87056,654.0,13295670.0,20329.770642201835
87059,32988.0,859781444.0,26063.460773614646
87060,791.0,14733266.0,18626.126422250316
87062,2510.0,29529074.0,11764.571314741035
87068,7466.0,151722682.0,20321.816501473346
87102,13214.0,211281130.0,15989.187982442863
87103,611.0,15513655.0,25390.59738134206
87104,8849.0,198334730.0,22413.236523901007
87105,79726.0,1122389492.0,14078.086094874947
87106,32352.0,679167748.0,20993.06837289812
87107,138096.0,2972719026.0,21526.46728362878
87108,25037.0,392207915.0,15665.13220433758
87109,30267.0,638814464.0,21105.972313080252
87110,31331.0,616001511.0,19661.086814975584
87111,46340.0,1239505910.0,26748.0774708675
87112,35026.0,695446806.0,19855.15919602581
87113,11523.0,307618178.0,26696.014753102492
87114,323540.0,7895453286.0,24403.329684119428
87116,5904.0,107897758.0,18275.36551490515
87119,436.0,9920381.0,22753.16743119266
87120,44810.0,1097199719.0,24485.599620620396
87121,102876.0,1582827072.0,15385.775807768576
87122,15148.0,581129521.0,38363.448706099814
87123,30443.0,589873580.0,19376.32887691752
87124,163208.0,3414236152.0,20919.53918925543
87125,1112.0,27136614.0,24403.429856115108
87144,85821.0,1995530325.0,23252.238088579717
87154,845.0,18304313.0,21661.908875739646
87174,3256.0,68185152.0,20941.38574938575
87176,1003.0,21941993.0,21876.363908275176
87181,813.0,16594082.0,20410.924969249692
87184,948.0,17175636.0,18117.759493670885
87190,571.0,15287301.0,26772.85639229422
87191,568.0,13760286.0,24225.855633802817
87192,658.0,12836993.0,19509.107902735563
87193,1412.0,33831876.0,23960.252124645893
87194,516.0,7997364.0,15498.767441860466
87195,1233.0,16064986.0,13029.185725871857
87196,2752.0,68177720.0,24773.88081395349
87197,593.0,12565091.0,21189.02360876897
87198,1070.0,17508978.0,16363.530841121496
87199,2122.0,59411011.0,27997.648916116872
87301,88880.0,1681705992.0,18921.084518451844
87305,28887.0,310204889.0,10738.563679163637
87311,4461.0,58458573.0,13104.365164761264
87313,9064.0,151984032.0,16767.876434245365
87316,1650.0,32657355.0,19792.336363636365
87317,1976.0,25462090.0,12885.673076923076
87319,1968.0,23052621.0,11713.730182926829
87321,3891.0,51917847.0,13343.060138781804
87323,1809.0,26437042.0,14614.17468214483
87325,3336.0,55443342.0,16619.706834532375
87326,1698.0,26519361.0,15617.998233215547
87327,24048.0,278566668.0,11583.776946107784
87328,1594.0,22955026.0,14400.89460476788
87375,2164.0,29081022.0,13438.549907578557
87401,92646.0,1968412842.0,21246.603652613172
87402,8137.0,245509198.0,30171.955020277743
87410,23390.0,513882354.0,21970.17332193245
87412,1737.0,35166780.0,20245.699481865286
87413,31788.0,687818088.0,21637.664779161947
87415,2179.0,51278527.0,23533.05507113355
87416,1734.0,36024600.0,20775.432525951557
87417,5126.0,116767772.0,22779.510729613732
87418,790.0,22103211.0,27978.748101265825
87420,20944.0,374033296.0,17858.732620320854
87421,1141.0,23281288.0,20404.283961437337
87455,531.0,8797470.0,16567.74011299435
87499,24735.0,341621613.0,13811.263917525774
87501,148224.0,3382960452.0,22823.297522668392
87502,3729.0,76089440.0,20404.78412443014
87504,2351.0,48126029.0,20470.45044661846
87505,47686.0,1046106040.0,21937.382879671182
87506,53220.0,1522325160.0,28604.381059751973
87507,31449.0,567681210.0,18050.850901459507
87508,13360.0,310258115.0,23222.912799401198
87510,1774.0,28389804.0,16003.27170236753
87511,5382.0,93374199.0,17349.34949832776
87513,630.0,7836913.0,12439.544444444444
87514,970.0,12634735.0,13025.5
87520,1199.0,15616455.0,13024.566305254379
87521,1911.0,26824899.0,14037.100470957614
87522,13590.0,223776264.0,16466.244591611478
87523,440.0,6258603.0,14224.097727272727
87527,1400.0,18508362.0,13220.25857142857
87528,5034.0,76787943.0,15253.862336114422
87529,6712.0,90147626.0,13430.814362336114
87530,1630.0,26054612.0,15984.4245398773
87532,140040.0,2603693940.0,18592.501713796057
87533,5232.0,94085396.0,17982.68272171254
87535,3531.0,64491348.0,18264.329651656753
87537,2025.0,32525901.0,16062.173333333334
87540,2151.0,43063848.0,20020.384937238494
87544,50433.0,1818459504.0,36056.93700553209
87549,664.0,12778187.0,19244.25753012048
87552,13272.0,218301504.0,16448.27486437613
87553,3177.0,44427663.0,13984.15580736544
87556,5469.0,85145547.0,15568.759736697752
87557,41928.0,568962800.0,13569.996183934363
87558,1092.0,16187716.0,14823.91575091575
87560,8271.0,108744777.0,13147.718171926006
87562,928.0,16020932.0,17263.935344827587
87566,17176.0,251421424.0,14637.94969725198
87567,7350.0,118498116.0,16122.192653061224
87571,51258.0,715770792.0,13964.079597331149
87574,1022.0,21191639.0,20735.45890410959
87575,3042.0,39149700.0,12869.723865877711
87579,3885.0,51710981.0,13310.41981981982
87582,2529.0,42635766.0,16858.744958481613
87592,1074.0,18519920.0,17243.873370577283
87594,949.0,18941576.0,19959.511064278187
87701,41574.0,577249938.0,13884.878481743397
87710,2638.0,38461380.0,14579.749810462472
87711,1536.0,14697915.0,9568.955078125
87714,1732.0,25140624.0,14515.37182448037
87715,429.0,4435153.0,10338.351981351982
87732,3738.0,49149486.0,13148.605136436598
87740,13012.0,194682946.0,14961.8003381494
87745,1452.0,18206307.0,12538.778925619834
87747,2124.0,27213298.0,12812.287193973634
87801,40360.0,613004515.0,15188.417120911794
87821,986.0,7666454.0,7775.308316430021
87823,538.0,6855610.0,12742.769516728624
87825,3796.0,46461586.0,12239.616965226554
87829,1716.0,18239964.0,10629.34965034965
87830,3475.0,37453250.0,10777.913669064748
87832,1178.0,17011204.0,14440.750424448217
87901,18920.0,197447000.0,10435.887949260043
87930,551.0,5016012.0,9103.470054446461
87935,5832.0,56742776.0,9729.556927297668
87937,5042.0,51314094.0,10177.329234430781
87941,1264.0,8988777.0,7111.37420886076
87942,1772.0,19383012.0,10938.494356659143
88001,48430.0,611580852.0,12628.1406566178
88002,3936.0,67021377.0,17027.78887195122
88003,714.0,13953536.0,19542.7675070028
88004,2671.0,42970103.0,16087.646199925122
88005,18755.0,312651227.0,16670.28669688083
88006,815.0,12613985.0,15477.282208588957
88007,15153.0,270386160.0,17843.73787368838
88008,12588.0,230327520.0,18297.387988560535
88011,19905.0,454691787.0,22843.09404672193
88012,16772.0,286124927.0,17059.67845218221
88013,538.0,9832842.0,18276.657992565055
88020,2136.0,30473049.0,14266.408707865168
88021,37098.0,429403692.0,11574.847485039625
88022,900.0,14057700.0,15619.666666666666
88023,4600.0,62776626.0,13647.092608695652
88026,2910.0,37475368.0,12878.133333333333
88027,1048.0,11687610.0,11152.29961832061
88029,1991.0,13218650.0,6639.201406328478
88030,46230.0,505758225.0,10940.043802725502
88031,2284.0,30310572.0,13270.82837127846
88032,1789.0,21136525.0,11814.714924538848
88033,2646.0,41533154.0,15696.581254724111
88039,1580.0,16552140.0,10476.037974683544
88041,2228.0,24932368.0,11190.470377019748
88043,3549.0,46928889.0,13223.130177514793
88044,4880.0,72546828.0,14866.153278688525
88045,11192.0,172442076.0,15407.619370979271
88046,1811.0,27920677.0,15417.27056874655
88047,4097.0,60725871.0,14822.033439101782
88048,6952.0,73523750.0,10575.913406214038
88049,715.0,7855276.0,10986.4
88052,582.0,9356187.0,16075.922680412372
88054,1470.0,24072543.0,16375.879591836734
88058,618.0,7152066.0,11572.922330097088
88061,51805.0,758558765.0,14642.578226039957
88062,3662.0,60989491.0,16654.694429273623
88063,18140.0,156660628.0,8636.197794928335
88065,991.0,16815306.0,16968.018163471243
88072,616.0,8243355.0,13382.069805194806
88081,17526.0,169629016.0,9678.706835558598
88101,97269.0,1523411625.0,15661.841131295685
88102,2040.0,30548117.0,14974.567156862746
